PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,name
0.6146381968628014,0.8035851882063872,4.867123368629973,3.069703927599048,2.911641541501297,3.0328174856574557,-1.6679799833599407,4.722167600186439,2.9722859121870835,-1.2850003036013578,department of veterans affairs
-5.446516404693519,-2.6958236205888473,-6.1556012581010195,-1.4454369643690297,-3.971325583704958,2.624262230848137,-2.13417823046049,0.10125865878616506,3.50984670126954,3.8250812560633807,cisco
-1.6477112691585638,-0.9632571479248225,0.6778794423119566,1.4659024212837948,4.486820632451473,-4.994112938814675,9.697463084198166,-1.692956057219265,1.230596945933968,4.128392028169049,target
-1.2393556617958101,-3.0701971759534312,3.0992706283632447,-3.94149393813516,-2.3352276149015387,0.48670612476849157,-3.6610632322371424,-1.5993015224284008,-3.935779377816267,0.9140386001294296,pfizer
-0.302704276723777,-1.6727457465780227,3.9869722438461626,-2.8415109168514574,-0.7412382037510992,-0.44314140369754,-1.6696474611053564,-0.5257948102950503,-1.9225089799608754,-2.791948276587185,unitedhealth group
-4.6963532785818956,-1.222506798752554,-4.116850973173969,-0.8086914668778468,-1.4621707236331343,-0.41992784820813295,2.52696433959746,-1.7100086549385836,3.6887019782434622,3.194588161425832,dell
-5.401865564067358,-3.166006880456953,-5.218972036744643,-1.376095919492127,-2.9416660936305403,-0.1893283591154461,-1.8417196936994726,-2.5602731400519216,1.529544135337322,4.183377097948114,honeywell
-4.803073688995413,-2.78055248813245,-4.786248800496237,-0.6784674207681816,-2.093919980760587,-1.0492483764523155,-1.9592259497009867,-1.918454759383521,1.4134838681068822,4.110723946797803,schlumberger
-2.5828712050616263,-2.5502554116139446,-2.9257605014075114,-0.6768294058006197,-1.6990817244243137,-1.2949252590119764,-2.1747776867077606,-1.4392612999144807,0.8931518508902463,2.499947600370719,lockheed martin
-1.326277397942428,-0.4446100380753126,0.17326224932693546,1.3460610938418325,3.9637713006343667,-4.5920744109802465,8.24512323330473,-1.9986565710270536,1.2727879393848414,2.9006108097195806,starbucks
-4.250320854523235,5.177442640576439,-4.3961928426579515,-0.8791293334414776,-2.6363598137673385,-0.18770802679544543,-6.9239818561254145,-0.07808814723334435,-3.2799651068267703,-3.4366747038350143,morgan stanley
-0.9892425383197508,-2.0091165039281145,3.58412282996864,-3.265200194778045,-1.5640659164087385,0.8733374301354266,-2.8429666926782984,-0.8962037541534668,-2.3146051698366445,0.34115163784424235,johnson & johnson
-3.6544001180118086,-2.1211471289781096,-3.35408415218813,-1.065291053608397,-2.328660502624957,-0.3405467719578047,-2.4317287474336555,-1.3452133078380464,0.20284849938668234,2.05357342755782,schneider electric
-0.6721138691377705,0.7886084035131713,4.001362014403968,-0.43248271807105193,2.7918091274102603,-2.404069049342836,5.754403830628697,0.4325918752741122,3.129053670671959,3.192297990013968,walgreens
-2.3360300951414747,0.21366293308479858,1.4191606352935426,1.1751246038478762,3.033162300160726,-4.3732053164454046,-0.3434162415487256,1.4316628170619417,-4.387704415679937,-7.557738100762362,"keller williams realty, inc."
-0.05083268023436933,-0.6124408541212225,0.2869241940173632,1.181571790236183,2.3338055884158284,-0.48343463748468546,1.3756499346895206,0.3256945897955452,-1.1550870875391075,-0.6246553415528361,"lowe's companies, inc."
-2.7640845540949996,0.5971588332604311,-0.13488502160503152,0.29290402011257005,2.2785346837312357,-2.834028459256906,6.989873414159198,-1.4461511866934886,2.143688777661852,2.8696349259969685,verizon wireless
-2.5247594933043214,3.9733769611856307,0.27062689827978054,0.4501806033465635,2.2471778919579366,-2.59294450920698,5.919436425413881,-0.5510766357104468,2.1620859357161697,2.3141158889590625,verizon
-5.631860569667587,-2.2813148436850117,-6.947442982959899,-1.5300840021733768,-4.854464113365004,1.5627402824066698,-10.102000676327968,0.5705306503754604,-1.8620802233771068,-3.3336261108254024,kpmg
-1.6522518954885408,-1.8246333276748103,-2.158977210252864,0.8697426614642072,1.0137622463415468,0.9532261638521278,-0.6522662347996477,1.6571772815140813,0.5703671702095254,-2.2371759364884736,linkedin
-1.682437959879039,-1.1936893249471003,-0.2910804148078799,2.7557600804300977,2.7608109958643663,0.6555586058154407,2.9226722354236654,1.9841526906806173,-1.6834622826395154,-2.432714869851143,facebook
-3.0899578272292088,-2.1631677689852036,-3.048904044248562,-0.6016526289029529,-1.109567463488971,-1.7241865676021937,-1.153851399578822,-1.8515832704044968,0.12997834180916737,2.802891946580273,northrop grumman corporation
-4.866490450967469,-1.450888131023802,-5.776486758614152,-1.6547726254934194,-4.5492756677043875,5.987684168172064,-0.8198566912504759,2.518910933184372,1.6915783297078995,-1.3527754336211109,adp
-3.042269624304141,-3.287889653049861,4.29760558529378,-6.986189433993171,-4.733294640018723,5.966360810778783,2.7010627462020365,-1.0190317131836286,-1.0210813088781345,3.992081203390094,medtronic
-0.6672984778775044,-1.7868102176743028,5.354896073199531,-3.9007915590221884,-1.1627248391483733,-0.6406456509171785,0.042059634107744895,-1.9527468394332108,-0.35137845947752283,1.8804694105770388,abbott
-2.004992178570725,-1.2078467654266412,-1.149139836620125,0.11478820424660507,-0.02506588099498142,-1.8014918142864225,-0.6297431937450348,-1.4547991495453598,0.01998726862691607,1.020102041923549,chevron
-3.4337128301675044,14.27624198730087,-0.7749049769911178,1.2371818437735662,2.2145764448316254,-2.099039472167955,5.39655130953775,-1.4497878720046415,1.0131281364435822,1.0876999552843412,american express
-3.4224659092034013,-0.16461418134479913,-1.8409975844467075,-0.030374678083801156,0.9371001335094485,-2.4181432732460264,5.833185576765418,-2.7169907621203233,2.5178041985897495,4.9394723511403535,samsung electronics
-2.6371033237179473,0.22741741524060644,-0.5784646402330719,1.453966776537313,3.9997401783809834,-4.293024103072615,10.966058291579218,-3.4256086433652833,1.112708380818466,5.637762766716439,macy's
-4.140709840416268,-1.361912503186952,-3.147577673696068,1.0590758802450235,0.6296188820172159,1.5578069657405025,-1.4733004641678753,2.2534906833885495,-0.17708660256083236,0.26435022048056506,thomson reuters
-0.9392341537330623,-1.0278868810652766,6.235179294997308,-3.9686456975400874,-1.0826020136125782,-1.0487823696403038,-0.8192865864566422,-1.6309661899592935,-1.205331017204339,-0.5527920675164285,cvs health
-6.230190693723313,-2.908683899518769,-6.277636474344975,-2.9306682796714334,-5.528371870607355,1.9738609400379703,-4.561097408653194,-2.1355000183031176,3.7618056549641135,5.059885620442582,csc
-0.0037173640182399208,-1.6447612282386408,3.903039445465488,-1.9798699465891856,-0.7581712401067291,-0.8780492633214548,-0.8024980537812383,-0.7710825847806543,-2.0093778602536645,-0.45368411028901623,merck
-3.985010657892868,-3.0837058323003097,-3.858198878610846,-1.6101193148468664,-2.754538395903565,-1.1130219380821105,-1.1503437540624322,-2.634409672596801,1.9072990123962317,5.238959503464378,johnson controls
-3.6785057779083434,6.949800590746204,0.0992784062037967,0.24648772245978753,1.3234652012842318,-2.301931124974303,3.2554966725949006,0.3151813481542804,-1.1809390907835535,-0.3311237633106275,allstate
-6.328212359305295,-2.2523119420957234,-7.7394070953083585,-1.7343485952782196,-5.243096798214971,3.238911801437335,-3.540291082255274,-1.2317816167978248,7.581591748134513,7.648424848882022,xerox
-3.96905728004608,10.544505194066096,-2.0341543026209634,-0.8827313648985418,-1.3470606445910949,-0.09919921323540705,-2.481615881609307,0.7092952544534106,-0.25739094277889735,-2.744992338701787,fidelity investments
-2.094797596143658,-1.4743938351604715,-0.6244156211557541,-0.3135319766139617,-0.6979837434267577,-1.4065887115573952,0.18934944150027502,-1.3984684869760862,-0.06358630395649825,1.4291408238866856,exxonmobil
-1.9825494033965363,0.7116638989816874,1.3071718605181515,0.775735429255202,2.7251366584108667,-2.1681245445545265,4.603918120154913,0.6983863256147794,1.2002357638499817,0.84705478867499,t-mobile
-1.8041814732067167,-2.01515814530927,-1.6919401607780278,1.4358897359267901,3.0442383307039376,-2.4475672667101573,5.369086728796915,-2.8522388471867055,-0.4807091303478768,2.625012685081145,nike
0.6141689219644736,-1.142075954383601,-0.8517300435577188,-0.05892072240046775,1.5752570953004585,-2.0341506709214467,0.9463669559362277,-0.8350627229999623,-1.2514238875661445,0.19106190317399926,the coca-cola company
-6.627298692865949,-2.565094138625493,-8.196442847810737,-2.048194406745379,-5.786760046865394,3.2075840964199043,-8.158890646924679,-0.48290981221894363,1.085454940411547,1.5966937125405127,genpact
-2.654912233075866,1.9402667809514695,0.6042938066168343,0.1661526910712305,2.016632482993243,-2.4075640358828525,4.694117103499484,-0.3186455647332476,1.3466887044393332,1.0648683382663056,sprint
-5.416741936976106,22.432692636159036,-2.4294800123596656,0.6700481899843602,0.31107629354998684,0.8049762617768883,4.1528907154575805,-0.2844434325395023,0.4886673312430325,0.9916639636547356,capital one
-5.340875476093885,10.410011095632346,-2.8971836221158345,-1.675956835706631,-3.8651601715264388,1.8605529175865627,-6.113727830198643,0.8599719332018814,-2.229467465824316,-4.494193044887872,merrill lynch
-2.453700010840272,-2.184158212347072,-1.3579454696906799,0.9376040630295754,1.4200451546260657,-3.5528642979795197,1.253138106477443,-2.025112746567428,-1.9697321224335151,2.0267626729031454,mondelēz international
-3.2923387210584214,-2.8497273943766697,-3.3750838746335865,-0.35610391735088337,-1.3963244327692408,-1.9341391337267562,-5.387051048924522,-1.8774469832972756,-0.869239592906171,1.778222634556372,aecom
-2.9586279080245443,8.102794543833866,0.13747172269288085,-0.8269100299754786,-0.7648884354913796,-0.8782529149346511,-0.5646719607339773,0.6500381838317728,-0.3081887434144047,-0.6392383961371284,metlife
-1.0570648026298264,-1.5477850639686912,-0.6650058149783963,0.7374627848411405,0.43807445542827766,-2.7579237465804245,-0.16868256272844098,-0.18323683596476853,0.141324486378556,0.7330685539859934,total
-1.5282310763404496,-1.0774448281641649,0.497690734816588,2.278709538934596,4.373307671871213,-3.7606560333949726,8.237886266362455,-1.0427319940375062,0.3928572075491326,2.741167997220974,mary kay inc.
-1.7971714307784783,2.9782333468838234,0.3764132138822715,0.03953283249367519,0.015019454506310983,-1.7422387262615144,-0.3754919991653671,0.6249124063000452,-2.2126300177351275,-1.0421352880502415,liberty mutual insurance
-2.890115523187726,-3.0020297067415562,-3.757842460573469,-0.24441234626083974,-2.226076974589403,-1.0021482584381167,-4.268535156832249,-0.9352462911997894,-0.7318887228027683,1.416654407149751,jacobs
-2.715933748664022,-2.2220752480066204,-1.769179315756915,-0.6671800403174095,-1.007271737011151,-1.4023175309832137,-0.8735821623358044,-2.003841837635722,0.04033364150833938,2.275647815275817,raytheon
0.06923972993133409,0.24243795759677472,0.0016874509928934986,0.39197190390999204,2.2482763743288574,-3.3763142189930386,4.521271798546754,-1.6946028787242957,0.8598106501759241,2.1261888052633724,kroger
-3.303721949040628,-1.9908088871406855,-1.3907563097838012,-1.492802775536759,-0.6093021637274478,-1.7799207374672095,2.3274911290838247,-2.4985506847207497,1.4382864634293249,5.6643019563630315,thermo fisher scientific
-3.233760124426637,0.5373327911238307,-1.4172721510481738,-0.46667074635486105,-0.900962231745889,-1.45307128676853,-1.787470292435936,0.5999341376404022,-0.823148342027189,-0.1657760399709744,aig
-1.6179631672562635,-2.4732164609560434,1.7921251283834736,-2.275277300951937,-0.5489305836489683,-1.1287114439589372,-1.4646843320802658,-2.0188626616914367,-2.704660402199207,-0.030291904714009648,novo nordisk
-3.596583378620898,-2.1366396219407897,-3.4580015960392876,-0.29462566161436865,-1.597991529655263,-0.8042209051904262,-2.5982281748553966,-1.9623763925325375,-0.08676920023042498,1.284698614386721,thales
-4.258231156560547,-2.3602420296698563,-2.0833787306398848,-5.048634467536972,-5.418612578272899,5.882115441429713,-0.5174043705766005,-0.3264761341444723,-1.0113112434435318,3.007625306821802,iqvia
-4.72591774094593,-1.6819587966596412,-5.948820947179949,-0.4012067300377731,-2.899706161913219,5.37484893436731,1.2068301592407493,3.175753854502103,1.8040310479777222,0.35177793992493833,salesforce
-4.085529443580307,-2.424636881474566,-3.165774652471855,-1.8333779710253142,-2.468889998950529,-0.39143846804284316,0.8413135411748369,-2.031627431944977,2.400850084912603,5.094656284286823,the dow chemical company
-0.5226298103625603,-0.4937910927690255,0.36297673743987113,0.7872503832539155,1.3765654521920192,-0.30176463970781986,0.9845582827860482,0.1420951032584499,-0.5102921240078951,-0.5454628901915798,nordstrom
-3.5217292449686672,3.5882976892870118,-2.5632433922458304,-1.0822972318256971,-2.413087839733988,0.029061448394757796,-7.725651017999199,1.1939192485257348,-2.800194617624173,-5.419477634277366,edward jones
-2.6903831617201224,6.334588583764832,0.9342307063749669,0.09535744072737713,1.3348322428466204,-1.7213612982307833,1.7920088661450084,0.6938322000016661,-1.239699980844371,-0.07625878314699104,travelers
-2.5514208632469195,-2.3700757711316003,-2.4978410881981583,1.0972233072428919,1.1711869651222062,-1.1405392766270395,-0.08742656227444147,-1.1542517974878066,-1.887105915636839,0.7313195825630499,the walt disney company
-2.256530652935834,-0.47740502649824995,-0.14517015670988112,0.4340163977163858,1.348163380011255,-2.700158193438834,4.4593071761709755,-1.339216038010196,0.8126590659350744,0.9435685048202956,herbalife
-2.40947455916127,9.312745429192942,-1.8795200140084132,-1.411005869455279,-1.8086032793228255,-0.12068389917467805,-4.6893788112149695,0.29591559625829855,-2.9987634084350727,-4.280895671927386,northwestern mutual
-1.687953535516618,1.454020842503127,1.8089696847737968,-0.6766529989069975,0.5134026428533741,-1.3083745662704858,1.836784992688158,0.6634681903525733,-0.7007092506781365,-1.9578752394936139,aflac
-4.151859112592169,-1.9438289790138952,-4.283520265260836,-0.8519473726812403,-2.8833865857726497,0.24559218606831493,-6.774716878864474,-0.418016363218247,-0.4558745807021779,0.23040691354371545,booz allen hamilton
-3.6630461910048506,-2.4058913009106004,-3.9691490201514514,-0.19959286819660002,-1.0478936220946733,0.4660502502048449,-0.16294777903824834,-1.2727134301909535,1.636084687813701,2.493710966812096,qualcomm
-3.0756293601177123,-1.6716479511750006,-2.6529547195410963,-0.5390612890778398,-0.4732313908565085,-1.9257581834013915,2.912161237777486,-2.9907068276267377,2.0987853667614553,4.722635938773707,john deere
-0.5249425796434186,-0.6026449911772392,0.6597813311977432,1.4325281193338697,2.170669243969498,-0.2374637150249103,0.9731547847554057,0.8018750666261966,-0.6338397489545603,-0.5392494262819806,aetna
-1.2268655210003327,-2.7528590370771995,5.00367819592594,-3.7311601340756613,-1.8643003169069987,0.7433345526537072,-3.0590986187068805,-0.9321235005874751,-2.8997433371096895,1.1801364248910013,bristol-myers squibb
-1.3727299895626583,-1.2741937035314794,1.5149416279475043,3.2126231824127514,1.732724800892365,-0.7018727442271958,-3.990172983296708,8.2128139642676,-0.5269779605037992,1.3333943778492856,us department of homeland security
-1.1542091463092663,6.501506579246847,1.4785748845339215,-0.9455351078863523,-0.5855697370385914,-1.122634130242816,-2.635580362128059,0.9078667191941432,-2.409874199400029,-5.161732045577102,new york life insurance company
-3.8620440968007994,-3.1153763353721713,-3.978245558528164,-0.2989969404633542,-2.3573766925042086,-2.0086505961355994,-5.274619142662211,-1.8273717258113336,-0.16882189146153612,1.15496262460975,fluor corporation
-0.36329229139943164,-1.2918340940375101,6.661109946934283,-4.333139147662682,-1.6531032659468445,0.5575505623845282,-0.6986355907694686,-2.0635397558541513,-1.0322873120236238,1.2751441335894849,hca
0.37123737760785014,-0.8518293436115109,11.189459920928154,-7.9095222816326585,-2.465946486211224,2.3596655486976053,-1.2165928660752152,-2.970051951953448,0.03448286793053648,4.487063266041789,cleveland clinic
-2.6337833214948194,5.219574150455325,-1.7339329577186342,-0.4521291091494637,-1.5449019253931386,-0.22476334397464853,-2.3180560498517693,-0.4925396249458004,-1.4645979242624991,-2.551142750125414,primerica
-2.0172937023129305,-1.7788663431222618,-0.9784164012952516,1.2062933843125883,-0.30989545091781584,-0.7421315367259805,-1.617386458978838,1.4683597611245744,0.4021887963033829,0.5328199763918322,faa
9.045266467680316,0.0467421022265114,-1.2523366246049428,-2.806408182763151,1.7189914385196527,-0.393551603346244,-1.4009094188565416,0.500128964177953,-4.239035119289342,2.1784157190986373,university of michigan
-1.282552171437313,-2.2583543740783454,6.744536704285239,-5.4662012037201935,-2.765262329613313,1.4992291546107075,0.7077537176841231,-2.3986749687173594,-0.5445494835490567,2.8140981079836065,boston scientific
-4.232094398354986,-1.9113681942287817,-4.3740446284885275,-0.5608980117741176,-1.4843835060242614,-0.2508350962436549,1.831792758362658,-1.833016827610618,4.365263346978527,4.824026063291433,lenovo
-1.558581882107452,-1.4536640996123924,-0.6425122981062679,0.988660797868428,-0.28520381468768885,-1.6256590893847167,-0.7635138275066637,-0.8988223507726074,-1.4425041609017253,-1.469438947935615,philip morris international
-3.796643014926617,-1.2587196287380527,-2.466037823328343,-0.752203468676178,-0.9830474438978453,-1.3381666871007372,1.3980771170896544,-2.428634241337931,2.1560422552095053,5.032476685325607,alstom
-2.343458637732586,0.007658367215079679,-0.11038144006645145,0.5083150781856834,1.4207680721096292,-1.7404070846177846,5.2058200804066255,-0.7286132398784582,2.9214199897010924,1.9704415936559148,centurylink
-1.5452294034988814,-2.166946445084882,2.4785958457260207,-1.8464743666208814,-1.1494342337392218,-0.99007774978206,-3.1513896503977605,-0.8451975770731872,-3.281897346102569,-0.40196198463576877,amgen
-2.7356671341951424,1.051177449856999,-2.545018023499951,0.3381704221182801,-0.025755308978486744,0.10786652502702108,0.00702713602745989,-0.2603892220719939,-0.47921755945913225,0.28138184162705737,ncr corporation
-0.5247480395080405,-0.6311504304353063,0.12803655563968583,0.9581434312297917,1.352710279029016,-0.41788691151977986,0.9866272442930757,-0.22605769223034172,-0.687337832368411,-1.105483152504372,amdocs
-1.5911099875352719,-1.309651365246834,-0.5567629808189685,-0.8446709923091278,-0.1877202306388769,-1.6453946061912796,-1.307328171821892,-1.14428834992026,-0.7638591049317038,-0.33790531651781747,aramark
-2.118830791442051,-1.7820066547328082,2.5742572696726764,-2.7209826365008234,-3.1682061902212095,2.5169842364549,-2.181040500995231,1.4309681072595684,0.30094328221003835,0.1425834738723329,cerner corporation
-2.555405078348215,-2.0414333401244424,-1.872281108122235,-0.5863816537158929,-0.1556798417620956,-2.2994411275801454,0.6681747941199074,-2.638297548889495,-0.3448762083220815,2.0649033386923628,kimberly-clark
-2.5446214310670285,-0.40811737165985146,0.3752483655408742,2.3757770008111354,6.0143821947525025,-6.953303212051532,14.512692834020497,-4.007902449416011,2.2077162248750657,3.533651617230375,whole foods market
-0.9508227085072531,-0.08000115720454047,-0.5109247533997131,1.1412701838734758,1.6190334912206858,-1.8694207051582503,1.8395895455999665,-0.957544732242099,-1.6146973862093033,-0.43995845010986856,southwest airlines
-2.6572734342872306,-2.8792617183577813,2.4329066991681914,-2.29353705758429,-3.537655108196605,0.8086936873841403,-0.1916184453241837,-3.301757608320604,-0.9254669542550525,2.905161971595552,stryker
0.21848565188099564,-0.9345207444994398,2.898027835014372,0.666161322067337,0.7222707415023003,-1.7127417875007138,-2.42513636793473,2.0293141435754043,-0.995882548648105,-6.848900293772185,international mission of mercy (imm)
-0.4099084029704373,-0.5728885913830476,0.10288065344393592,0.8265008557073117,1.1578334730041984,-0.46771824504708526,0.9112689374917304,-0.30836866288838727,-0.693808744338769,-1.0702254079907927,publix super markets
-2.505992202327111,-1.5328278617244597,-1.9536411806111356,1.4110269842433927,1.6520372491582984,-0.6925134245998247,0.7761602169771928,0.39436074766638346,-0.8185039799379877,-0.016052917155540698,youtube
-1.3515011648766,-0.7940404414457835,0.18248340670325258,1.2370972004208014,1.9415030252237253,-0.4308108235889769,1.6354053112290459,0.42076630445293955,-0.47464185905915635,-1.2614278811900992,usaa
10.874924361849205,-0.47494472896880513,7.359873509700692,20.866340434636257,-14.811754364552632,2.4363028399236044,0.7333750943158759,-1.906604265268892,-0.12404009258776287,2.4741324529849815,chicago public schools
-1.3329745804956703,-1.284913374131909,9.806760708603493,-7.30178787535059,-2.87412589395772,1.5971054754328846,0.886323220358424,-2.806005330564822,0.5182443151719842,3.9213123722620633,fresenius medical care
-0.7524785387976356,0.6426844535177672,8.500684183375363,-4.496103833920292,-1.1208351337353257,-0.019380832249763762,0.9576934386575529,-0.2001609140766294,0.4703302911741917,0.632920543797752,cigna
2.3147691698650577,-0.7394111642093563,9.253446848132532,2.2718686940626336,0.959247757742083,-3.794063979996822,-4.299221806389491,0.9560138533551495,-4.51544434397369,-18.662245640773772,ymca
-2.820765646838201,-2.1499189217903405,-3.1953039404305423,-1.0929523790349682,-1.6828178577494035,-1.170349874540966,-2.007346319481515,-2.1908108410939824,0.5654495445663861,2.866976831048384,bosch
-4.367350851750709,-2.1264077160386905,-4.329499824649551,-0.6318780381248013,-1.8575809228671654,-0.03768669150665067,-1.5325851618046966,-1.3057974257092035,1.164955480303681,2.3540132773473115,rr donnelley
-4.997947308350883,-2.3608482216580646,-4.75367436407062,-2.4091656101969083,-5.055010344770232,4.67828052831337,-2.411974945440558,0.9184122858418555,3.279561063581899,2.214893377469724,vmware
10.866574744682916,0.23679743066272216,-3.4000369158999306,-3.6691162743647836,2.232689633670101,-0.6193751047059732,-0.3292223158680423,-0.8577858822279211,-5.367035244681352,3.0135699800190547,penn state university
-3.064628568828325,-2.617476988949949,-3.051335915282081,-1.0291311830760204,-1.2794548943567825,-1.217142275754125,1.8218034165955512,-2.256909530783986,1.8688230770407146,4.158001773634577,texas instruments
-1.3844688282691993,-1.8584726697168945,6.407099822483308,-5.169124495660627,-2.7127326434167465,1.9214445158007276,-0.6321003520429692,-1.8134441806241866,-2.4457686942285948,0.6618846507361559,baxter international inc.
-4.340415029703755,-2.678060215411086,-4.190817010377786,-0.7790768531708335,-3.118334515918316,1.2302691458484394,-4.852241000842375,0.11488705890213728,1.9120984357663842,1.3540264697905353,saic
-3.9986959537897953,-2.6602139335387975,-4.16315551763412,-0.5222813145057186,-2.5963781369864334,-0.24435840364659084,-4.023516211533134,0.31923754359804135,-0.25397862244640695,0.4749761035641392,bureau veritas
-0.7984124211793158,-0.6684708493645061,0.3288678469137307,1.1446239457137548,1.7328994682125707,-0.3116312660085127,0.9300445654683775,0.40201106872998593,-0.5480534548326375,-1.0453728653566028,sas
-2.6767486983566235,-1.7782771261758277,-2.964705735568923,-1.108067836955928,-2.81485078967516,0.5488961064151958,-4.449070646323645,-0.19292280298981132,0.8280198420903303,-2.4829874181878,manpowergroup
1.5453201425227152,-0.3950741645088905,5.071674587642088,1.407982729184167,-0.01759988424300089,-1.4431030973327816,-0.9887388362265037,1.929827025845399,0.5009679812635085,-5.073853744860005,american red cross
-3.9943046597961422,-2.4903768922390794,-3.8321347649841986,-1.095691033899788,-3.1446935208164386,0.9090239312339453,-5.37406808767393,0.42338178777932267,1.5969913229045443,-3.3396461048013215,kelly services
-0.9834123407249024,-0.7671516651775256,0.1312620257080668,1.408606068982244,1.9026642927467223,-0.1383140681046993,1.4588317841551743,0.4062196740209763,-0.7974284195791295,-1.724279055934522,adobe
10.943427526975128,-0.5416212150374802,-2.700930269263805,-2.9663055979831414,0.508810713164985,-0.12438715860502068,-1.77578886608931,-0.6976365650281908,-5.171761148366029,2.3780455837725403,university of florida
15.093407986715725,0.10728516262238708,-4.6957578664885595,-5.010518305108071,3.4396893307107765,0.3229709759131311,-1.0247138523405768,-1.1471713863194881,-9.359545936315138,4.7146595027155245,university of minnesota
-3.787786405531569,5.539854110180174,-3.249459469831635,-0.6248346203699683,-1.7424312185861108,0.19382308282880306,-5.29645261554515,0.4611567506177931,-2.5470547421417216,-4.0489410128665035,"ameriprise financial services, inc."
-2.346086074174053,3.230160017629631,0.07508757008474748,0.11603973267007198,1.6550425489793805,-1.8340597995494607,5.140863273130842,0.8801524726332498,-0.2221112230681158,1.7352320663879572,progressive insurance
21.694765366358475,0.3981140963731528,-4.23599830578231,-4.961176778652213,0.48824642173729,0.7951087289190869,-1.2407082106317961,-1.8392992560827741,-9.646675772562174,8.34237907542546,the ohio state university
-2.422528120944374,0.42856830723543055,1.6889682370394115,3.0534390641426623,8.85894020124115,-8.98796475143886,21.60115821985294,-4.641902145319933,3.3871021486348902,6.481121370141574,safeway
-4.96304071995465,-2.969281785977279,-4.683575653671579,-1.3538899812566811,-3.0762676416635784,2.194205601973811,0.44686419791157656,-0.9232681780112709,2.002068113811744,3.5824438921403283,national oilwell varco
0.2806048227801706,-1.084694778183627,0.7806835088813897,1.3626569567482223,3.2214146686623706,-1.5243526218763954,2.3920450475118806,-0.14710623877738155,-1.0967370298474204,-0.8963940396557505,walt disney world
